PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE,RANGE_LABEL
1630578,Alperen Sengun,1610612745,HOU,22.0,76,71,0.153,96,175,0.549,0.549,0.153,96,175,0.549,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1627826,Ivica Zubac,1610612746,LAC,28.0,80,70,0.17,89,160,0.556,0.556,0.17,89,160,0.556,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
203507,Giannis Antetokounmpo,1610612749,MIL,30.0,67,61,0.113,91,149,0.611,0.611,0.113,91,149,0.611,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1627734,Domantas Sabonis,1610612758,SAC,29.0,70,59,0.165,80,147,0.544,0.544,0.165,80,147,0.544,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
203999,Nikola Jokić,1610612743,DEN,30.0,70,56,0.086,68,117,0.581,0.581,0.084,68,115,0.591,0.001,0,2,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
1630595,Cade Cunningham,1610612765,DET,23.0,70,58,0.08,45,116,0.388,0.388,0.076,45,110,0.409,0.004,0,6,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
1630532,Franz Wagner,1610612753,ORL,23.0,60,49,0.096,55,112,0.491,0.491,0.096,55,111,0.495,0.001,0,1,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
1630224,Jalen Green,1610612745,HOU,23.0,82,62,0.077,40,111,0.36,0.374,0.072,37,104,0.356,0.005,3,7,0.429,2024-25,Regular Season,0-2 Feet - Very Tight
1628983,Shai Gilgeous-Alexander,1610612760,OKC,26.0,76,53,0.063,46,105,0.438,0.438,0.063,46,105,0.438,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1627759,Jaylen Brown,1610612738,BOS,28.0,63,48,0.093,45,103,0.437,0.437,0.091,45,101,0.446,0.002,0,2,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
2544,LeBron James,1610612747,LAL,40.0,70,50,0.08,59,101,0.584,0.584,0.079,59,100,0.59,0.001,0,1,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
1626157,Karl-Anthony Towns,1610612752,NYK,29.0,71,54,0.081,44,98,0.449,0.449,0.081,44,98,0.449,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1629628,RJ Barrett,1610612761,TOR,25.0,58,43,0.096,37,94,0.394,0.394,0.096,37,94,0.394,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1629651,Nic Claxton,1610612751,BKN,26.0,70,53,0.153,49,87,0.563,0.563,0.153,49,87,0.563,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1631105,Jalen Duren,1610612765,DET,21.0,78,50,0.158,44,86,0.512,0.512,0.158,44,86,0.512,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1629639,Tyler Herro,1610612748,MIA,25.0,77,52,0.062,39,86,0.453,0.494,0.054,32,74,0.432,0.009,7,12,0.583,2024-25,Regular Season,0-2 Feet - Very Tight
1630581,Josh Giddey,1610612741,CHI,22.0,70,47,0.109,36,86,0.419,0.419,0.109,36,86,0.419,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1630596,Evan Mobley,1610612739,CLE,24.0,71,48,0.094,48,85,0.565,0.565,0.094,48,85,0.565,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1628991,Jaren Jackson Jr.,1610612763,MEM,25.0,73,53,0.071,35,85,0.412,0.412,0.071,35,85,0.412,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1627751,Jakob Poeltl,1610612761,TOR,29.0,57,44,0.145,54,84,0.643,0.643,0.145,54,84,0.643,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
203897,Zach LaVine,1610612758,SAC,30.0,74,46,0.069,47,84,0.56,0.56,0.069,47,84,0.56,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1628368,De'Aaron Fox,1610612759,SAS,27.0,62,42,0.071,34,83,0.41,0.41,0.07,34,81,0.42,0.002,0,2,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
1630700,Dyson Daniels,1610612737,ATL,22.0,76,50,0.089,39,82,0.476,0.476,0.089,39,82,0.476,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1628970,Miles Bridges,1610612766,CHA,27.0,64,46,0.074,37,81,0.457,0.457,0.073,37,80,0.463,0.001,0,1,0.0,2024-25,Regular Season,0-2 Feet - Very Tight
1631117,Walker Kessler,1610612762,UTA,23.0,58,44,0.188,46,79,0.582,0.582,0.188,46,79,0.582,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
1628386,Jarrett Allen,1610612739,CLE,27.0,82,50,0.123,45,79,0.57,0.57,0.123,45,79,0.57,0.0,0,0,,2024-25,Regular Season,0-2 Feet - Very Tight
